shoulder_width_ratio,hip_width_ratio,shoulder_hip_ratio,torso_ratio,upper_leg_ratio,lower_leg_ratio,crural_index,upper_arm_ratio,forearm_ratio,ape_index,cog_ratio,upper_body_ratio,sport,gender
0.3015531242523967,0.17134167197464062,1.7599520348851736,0.38898377226208974,0.2604598611707494,0.2012104744542819,0.7725200863958633,0.22219644933254062,0.20055127552628652,0.8454954497176543,0.5385803727896438,0.5386144348530498,archery,female
0.2673537699978498,0.15861395371535394,1.6855627372963582,0.3915068761328989,0.26578540105166326,0.18729178231675098,0.7046729488364385,0.21798903070137687,0.20171343319009027,0.8394049277829343,0.5494040616223146,0.5544188818123665,archery,female
0.20093470964144786,0.15371968900781594,1.307150118103812,0.45232599183121297,0.29283984090521104,0.17461189299805546,0.5962709597789168,0.215656973212025,0.20835072463203483,0.8480153956881197,0.5326381067940598,0.5394666424218922,archery,female
0.23189589648163295,0.11439862494114059,2.0270863972442505,0.3985690439264943,0.27565171040555914,0.21899585684633835,0.7944658007894655,0.19724403541651117,0.1400419121157774,0.674571895064577,0.5488088875771779,0.5562817047009961,athletics,female
0.3196777071051548,0.18095881879399453,1.766577109839998,0.48545770596714466,0.32427102019335485,0.2172238505460956,0.6698836375096682,0.22634617453761044,0.19874574510902335,0.8501838392932676,0.6158560399565466,0.6162860817628882,athletics,female
0.21152020638119154,0.12402109455846143,1.7055179776814864,0.34386748218074237,0.28922530728130563,0.2516964785493929,0.8702436205023666,0.18693769475631847,0.12777950721763678,0.6294344039479105,0.4602238433662494,0.4616615545577375,cricket,female
0.20633898582107407,0.12303767163298186,1.6770390977210445,0.3463974286154838,0.2836836303287828,0.26247668031757426,0.9252443646937606,0.11990935082204693,0.11134610366116701,0.4625109089664279,0.45432803056075205,0.45580046290616777,cricket,female
0.22322737465525694,0.11387133533109178,1.9603473868660803,0.3301064409611511,0.2789309176082086,0.26159215279187337,0.9378384979154962,0.18706558246464106,0.18039597441408428,0.7349231137574507,0.46137488579696545,0.46249195375536595,cricket,female
0.23190449466178514,0.12761678886740804,1.8171942478722805,0.36258447826236617,0.2596494886749955,0.25195837835674406,0.9703788736211285,0.1953533910517897,0.15615519131234265,0.7030171647282647,0.49064888109771515,0.4914045696645217,cricket,female
0.23127757855928438,0.11935190918875221,1.9377786256734644,0.37154038134404316,0.25918268282698287,0.2175716666239545,0.8394529458945149,0.19010485844546046,0.12695099443102217,0.6341117057529652,0.5278636685712503,0.5294531922568726,cricket,female
0.21665602641264814,0.13923268705370886,1.5560715734019648,0.3300835085831863,0.283640905772834,0.25138096780742536,0.8862648605725247,0.1595203494887413,0.1367824367849524,0.5926055725473873,0.46582922214832995,0.4658299122297262,cricket,female
0.21093550450039583,0.11606498421739711,1.8173914029514722,0.3311561911034501,0.27767694989772645,0.2656914219753884,0.9568364319517609,0.17196531902901452,0.15928502563812613,0.6625006893342813,0.46109578656245487,0.46863562001455994,cricket,female
0.1719475251598088,0.11249288757290093,1.5285190812474996,0.33123231989636615,0.28399885530699426,0.26877684006366886,0.9464011387409613,0.155750015359583,0.11542577694546058,0.5423515846100871,0.4495153977820137,0.45020436707635747,cricket,female
0.19188559102115907,0.10586083660884868,1.8126211464790158,0.33198283620880487,0.2818956821913208,0.260371514827641,0.9236449200060061,0.18188265307054746,0.13707368736991551,0.637912680880926,0.45900549926819867,0.4604310740878606,cricket,female
0.2166614308565889,0.1319960505991731,1.6414235870928868,0.357625028208392,0.2647077736722053,0.24762621814237337,0.9354701401743323,0.18041837268245978,0.13972154978456328,0.640279844934046,0.488773232555562,0.4888501668907896,cricket,female
0.21597913244925557,0.12749758156469015,1.6939861117261377,0.34609916550748004,0.28230380805350247,0.24132103165641042,0.8548274049873072,0.18386412995041831,0.1599688309459151,0.6876659217926667,0.47814115640403654,0.47834511506510236,cricket,female
0.23843223759591284,0.131598800563896,1.8118116318252107,0.3431421248597029,0.27253692889637815,0.2588690464416255,0.9498494295429983,0.18138121773939814,0.15826239583440538,0.679287227147607,0.46963395951972603,0.4715217920258686,cricket,female
0.21311215764842234,0.12320999243042623,1.7296661857094242,0.3425652901950432,0.2716280443440488,0.2493306364208956,0.9179119815223831,0.17765888682014647,0.1532207434548039,0.6617592605499008,0.48522902380570343,0.486361341256737,football,female
0.21632220991876178,0.12386713688089128,1.7464051835376952,0.3556710553594272,0.27707804786000695,0.2338535916703232,0.8439989868431482,0.17933143804994223,0.16738075313599546,0.6934243823718753,0.4897240037651269,0.49004305044128754,football,female
0.2194795643707117,0.11388039094686657,1.9272814445562871,0.3645149890537227,0.2486161072913806,0.24559772886391973,0.9878592804772569,0.18462289478312258,0.18547679522028426,0.7401993800068137,0.5089463455767522,0.510109935002947,football,female
